Time,Barometer Temperature,Barometer Pressure,Barometer Altitude,Steps,Battery Percentage,Battery Voltage,Charging,Heartrate,Confidence,Source,Latitude,Longitude,Altitude
2024-07-07T18:16:50.000Z,38.72111816406,993.74727638923,163.65368436698,0,92,3.32314453124,false,98,94,,41.831430,-87.629673,180
2024-07-07T18:17:00.000Z,38.70585784912,993.72401039526,163.85046395098,0,93,3.32226562499,false,96,86,,41.831383,-87.629645,181
2024-07-07T18:17:10.000Z,38.67073822021,993.82609124463,162.98711024513,0,91,3.31611328124,false,93,92,,41.831367,-87.629677,182
2024-07-07T18:17:20.000Z,38.64328358968,993.77190045405,163.44542252773,0,92,3.32578124999,false,94,45,,41.831348,-87.629681,185
2024-07-07T18:17:30.000Z,38.64885813395,993.78867746481,163.30353075597,13,92,3.32314453124,false,108,84,,41.831321,-87.629657,185
2024-07-07T18:17:40.000Z,38.66593017578,993.74933465654,163.63627609257,0,91,3.32314453124,false,107,83,,41.831289,-87.629630,184
2024-07-07T18:17:50.000Z,38.66126149495,993.78457425284,163.33823354172,11,91,3.31875,false,105,0,,41.831272,-87.629618,185
2024-07-07T18:18:00.000Z,38.63861490885,993.59620285297,164.93150364715,10,91,3.32929687499,false,112,40,,41.831253,-87.629602,185
2024-07-07T18:18:10.000Z,38.62635091145,993.74552790290,163.66847261956,6,91,3.31875,false,108,71,,41.831225,-87.629597,185
2024-07-07T18:18:20.000Z,38.60656127929,993.66802730186,164.32397415369,0,91,3.32929687499,false,109,0,,41.831218,-87.629582,185
2024-07-07T18:18:30.000Z,38.57743428548,993.74381374770,163.68297052874,0,92,3.31787109374,false,112,59,,41.831215,-87.629576,185
2024-07-07T18:18:40.000Z,38.58279978434,993.80980421096,163.12485380337,7,91,3.32138671874,false,107,0,,41.831215,-87.629579,185
2024-07-07T18:18:50.000Z,38.62906850179,993.74819870476,163.64588366529,0,92,3.32050781249,false,114,64,,41.831212,-87.629578,184
2024-07-07T18:55:23.000Z,35.60738677978,990.54320601787,190.78831960550,0,92,3.32314453124,false,0,63,,,,
2024-07-07T18:55:33.000Z,35.88458099365,990.59808002481,190.32300480036,0,90,3.31523437499,false,78,100,,,,
2024-07-07T18:55:43.000Z,35.99084574381,990.52747005363,190.92175962310,0,91,3.32578124999,false,83,94,,,,
2024-07-07T18:55:53.000Z,36.05063273111,990.61231785907,190.20227572809,0,91,3.32226562499,false,82,95,,,,
2024-07-07T18:56:03.000Z,36.14358825683,990.48109842689,191.31499817339,0,91,3.32050781249,false,81,89,,,,
2024-07-07T18:56:13.000Z,36.19076283772,990.44938230690,191.58396434959,0,92,3.31787109374,false,81,95,,,,
2024-07-07T18:56:23.000Z,36.20818328857,990.46465720007,191.45442589345,0,92,3.32314453124,false,82,95,,,,
2024-07-07T18:56:33.000Z,36.27737731933,990.40155566930,191.98956774906,0,91,3.31083984374,false,81,93,,,,
2024-07-07T18:56:43.000Z,36.31277567545,990.20572717531,193.65049602722,0,91,3.31787109374,false,86,100,,,,
2024-07-07T18:56:53.000Z,36.34782562255,990.27827392781,193.03515643486,0,91,3.31787109374,false,82,94,,,,
